created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2024-04-21T22:58:02+0000,3203,,,,,,2,,,,
2024-04-21T23:03:00+0000,3204,17,,,,,,,,,
2024-04-21T23:07:00+0000,3205,16,,,,,,,,,
2024-04-21T23:07:01+0000,3206,,,,23,,,,,,
2024-04-21T23:07:02+0000,3207,,,,,2,,,,,
2024-04-21T23:08:00+0000,3208,15,,,,,,,,,
2024-04-21T23:08:01+0000,3209,,,,21,,,,,,
2024-04-21T23:08:02+0000,3210,,,,,2,,,,,
2024-04-21T23:13:00+0000,3211,15,,,,,,,,,
2024-04-21T23:17:00+0000,3212,16,,,,,,,,,
2024-04-21T23:17:01+0000,3213,,,,11,,,,,,
2024-04-21T23:17:02+0000,3214,,,,,,2,,,,
2024-04-21T23:22:00+0000,3215,17,,,,,,,,,
2024-04-21T23:22:01+0000,3216,,,,10,,,,,,
2024-04-21T23:22:02+0000,3217,,,,,,1,,,,
2024-04-21T23:26:00+0000,3218,16,,,,,,,,,
2024-04-21T23:26:01+0000,3219,,,,30,,,,,,
2024-04-21T23:26:02+0000,3220,,,,,1,,,,,
2024-04-21T23:27:00+0000,3221,17,,,,,,,,,
2024-04-21T23:27:01+0000,3222,,,,13,,,,,,
2024-04-21T23:27:02+0000,3223,,,,,,2,,,,
2024-04-21T23:28:00+0000,3224,18,,,,,,,,,
2024-04-21T23:28:01+0000,3225,,,,19,,,,,,
2024-04-21T23:28:02+0000,3226,,,,,,2,,,,
2024-04-21T23:30:00+0000,3227,19,,,,,,,,,
2024-04-21T23:30:01+0000,3228,,,,17,,,,,,
2024-04-21T23:30:02+0000,3229,,,,,,1,,,,
2024-04-22T00:30:00+0000,3230,,9,4,,,,,,,
2024-04-22T00:32:00+0000,3231,20,,,,,,,,,
2024-04-22T00:32:01+0000,3232,,,,14,,,,,,
2024-04-22T00:32:02+0000,3233,,,,,,1,,,,
2024-04-22T00:37:00+0000,3234,20,,,,,,,,,
2024-04-22T00:42:00+0000,3235,21,,,,,,,,,
2024-04-22T00:42:01+0000,3236,,,,30,,,,,,
2024-04-22T00:42:02+0000,3237,,,,,,2,,,,
2024-04-22T00:47:00+0000,3238,20,,,,,,,,,
2024-04-22T00:47:01+0000,3239,,,,27,,,,,,
2024-04-22T00:47:02+0000,3240,,,,,1,,,,,
2024-04-22T00:48:00+0000,3241,19,,,,,,,,,
2024-04-22T00:48:01+0000,3242,,,,13,,,,,,
2024-04-22T00:48:02+0000,3243,,,,,1,,,,,
2024-04-22T00:49:00+0000,3244,18,,,,,,,,,
2024-04-22T00:49:01+0000,3245,,,,19,,,,,,
2024-04-22T00:49:02+0000,3246,,,,,1,,,,,
2024-04-22T00:54:00+0000,3247,18,,,,,,,,,
2024-04-22T00:59:00+0000,3248,18,,,,,,,,,
2024-04-22T01:04:00+0000,3249,18,,,,,,,,,
2024-04-22T01:07:00+0000,3250,19,,,,,,,,,
2024-04-22T01:07:01+0000,3251,,,,25,,,,,,
2024-04-22T01:07:02+0000,3252,,,,,,1,,,,
2024-04-22T01:12:00+0000,3253,19,,,,,,,,,
2024-04-22T01:17:00+0000,3254,19,,,,,,,,,
2024-04-22T01:18:00+0000,3255,18,,,,,,,,,
2024-04-22T01:18:01+0000,3256,,,,19,,,,,,
2024-04-22T01:18:02+0000,3257,,,,,1,,,,,
2024-04-22T01:23:00+0000,3258,18,,,,,,,,,
2024-04-22T01:28:00+0000,3259,18,,,,,,,,,
2024-04-22T01:29:00+0000,3260,19,,,,,,,,,
2024-04-22T01:29:01+0000,3261,,,,13,,,,,,
2024-04-22T01:29:02+0000,3262,,,,,,1,,,,
2024-04-22T02:29:00+0000,3263,,4,5,,,,,,,
2024-04-22T02:30:00+0000,3264,18,,,,,,,,,
2024-04-22T02:30:01+0000,3265,,,,17,,,,,,
2024-04-22T02:30:02+0000,3266,,,,,2,,,,,
2024-04-22T02:35:00+0000,3267,18,,,,,,,,,
2024-04-22T02:37:00+0000,3268,19,,,,,,,,,
2024-04-22T02:37:01+0000,3269,,,,26,,,,,,
2024-04-22T02:37:02+0000,3270,,,,,,1,,,,
2024-04-22T02:42:00+0000,3271,19,,,,,,,,,
2024-04-22T02:45:00+0000,3272,18,,,,,,,,,
2024-04-22T02:45:01+0000,3273,,,,25,,,,,,
2024-04-22T02:45:02+0000,3274,,,,,2,,,,,
2024-04-22T02:50:00+0000,3275,18,,,,,,,,,
2024-04-22T02:54:00+0000,3276,19,,,,,,,,,
2024-04-22T02:54:01+0000,3277,,,,27,,,,,,
2024-04-22T02:54:02+0000,3278,,,,,,1,,,,
2024-04-22T02:57:00+0000,3279,18,,,,,,,,,
2024-04-22T02:57:01+0000,3280,,,,22,,,,,,
2024-04-22T02:57:02+0000,3281,,,,,1,,,,,
2024-04-22T03:02:00+0000,3282,18,,,,,,,,,
2024-04-22T03:07:00+0000,3283,18,,,,,,,,,
2024-04-22T03:12:00+0000,3284,17,,,,,,,,,
2024-04-22T03:12:01+0000,3285,,,,14,,,,,,
2024-04-22T03:12:02+0000,3286,,,,,2,,,,,
2024-04-22T03:17:00+0000,3287,17,,,,,,,,,
2024-04-22T03:22:00+0000,3288,16,,,,,,,,,
2024-04-22T03:22:01+0000,3289,,,,23,,,,,,
2024-04-22T03:22:02+0000,3290,,,,,1,,,,,
2024-04-22T03:27:00+0000,3291,16,,,,,,,,,
2024-04-22T03:28:00+0000,3292,17,,,,,,,,,
2024-04-22T03:28:01+0000,3293,,,,12,,,,,,
2024-04-22T03:28:02+0000,3294,,,,,,1,,,,
2024-04-22T04:28:00+0000,3295,,3,6,,,,,,,
2024-04-22T04:30:00+0000,3296,18,,,,,,,,,
2024-04-22T04:30:01+0000,3297,,,,19,,,,,,
2024-04-22T04:30:02+0000,3298,,,,,,1,,,,
2024-04-22T04:34:00+0000,3299,17,,,,,,,,,
2024-04-22T04:34:01+0000,3300,,,,12,,,,,,
2024-04-22T04:34:02+0000,3301,,,,,1,,,,,
2024-04-22T04:37:00+0000,3302,18,,,,,,,,,
2024-04-22T04:37:01+0000,3303,,,,16,,,,,,
2024-04-22T04:37:02+0000,3304,,,,,,1,,,,
2024-04-22T04:39:00+0000,3305,17,,,,,,,,,
2024-04-22T04:39:01+0000,3306,,,,30,,,,,,
2024-04-22T04:39:02+0000,3307,,,,,1,,,,,
2024-04-22T04:44:00+0000,3308,17,,,,,,,,,
2024-04-22T04:49:00+0000,3309,17,,,,,,,,,
2024-04-22T04:51:00+0000,3310,16,,,,,,,,,
2024-04-22T04:51:01+0000,3311,,,,30,,,,,,
2024-04-22T04:51:02+0000,3312,,,,,2,,,,,
2024-04-22T04:54:00+0000,3313,17,,,,,,,,,
2024-04-22T04:54:01+0000,3314,,,,30,,,,,,
2024-04-22T04:54:02+0000,3315,,,,,,2,,,,
2024-04-22T04:55:00+0000,3316,16,,,,,,,,,
2024-04-22T04:55:01+0000,3317,,,,27,,,,,,
2024-04-22T04:55:02+0000,3318,,,,,1,,,,,
2024-04-22T04:56:00+0000,3319,15,,,,,,,,,
2024-04-22T04:56:01+0000,3320,,,,25,,,,,,
2024-04-22T04:56:02+0000,3321,,,,,2,,,,,
2024-04-22T05:01:00+0000,3322,15,,,,,,,,,
2024-04-22T05:02:00+0000,3323,16,,,,,,,,,
2024-04-22T05:02:01+0000,3324,,,,26,,,,,,
2024-04-22T05:02:02+0000,3325,,,,,,2,,,,
2024-04-22T05:07:00+0000,3326,16,,,,,,,,,
2024-04-22T05:09:00+0000,3327,17,,,,,,,,,
2024-04-22T05:09:01+0000,3328,,,,25,,,,,,
2024-04-22T05:09:02+0000,3329,,,,,,1,,,,
2024-04-22T05:14:00+0000,3330,17,,,,,,,,,
2024-04-22T05:15:00+0000,3331,16,,,,,,,,,
2024-04-22T05:15:01+0000,3332,,,,11,,,,,,
2024-04-22T05:15:02+0000,3333,,,,,2,,,,,
2024-04-22T05:17:00+0000,3334,15,,,,,,,,,
2024-04-22T05:17:01+0000,3335,,,,24,,,,,,
2024-04-22T05:17:02+0000,3336,,,,,2,,,,,
2024-04-22T05:19:00+0000,3337,16,,,,,,,,,
2024-04-22T05:19:01+0000,3338,,,,16,,,,,,
2024-04-22T05:19:02+0000,3339,,,,,,1,,,,
2024-04-22T06:19:00+0000,3340,,7,7,,,,,,,
2024-04-22T06:25:00+0000,3341,17,,,,,,,,,
2024-04-22T06:25:01+0000,3342,,,,17,,,,,,
2024-04-22T06:25:02+0000,3343,,,,,,2,,,,
2024-04-22T06:26:00+0000,3344,16,,,,,,,,,
2024-04-22T06:26:01+0000,3345,,,,16,,,,,,
2024-04-22T06:26:02+0000,3346,,,,,2,,,,,
2024-04-22T06:28:00+0000,3347,15,,,,,,,,,
2024-04-22T06:28:01+0000,3348,,,,11,,,,,,
2024-04-22T06:28:02+0000,3349,,,,,1,,,,,
2024-04-22T06:31:00+0000,3350,14,,,,,,,,,
2024-04-22T06:31:01+0000,3351,,,,30,,,,,,
2024-04-22T06:31:02+0000,3352,,,,,1,,,,,
2024-04-22T06:34:00+0000,3353,13,,,,,,,,,
2024-04-22T06:34:01+0000,3354,,,,17,,,,,,
2024-04-22T06:34:02+0000,3355,,,,,2,,,,,
2024-04-22T06:39:00+0000,3356,13,,,,,,,,,
2024-04-22T06:43:00+0000,3357,12,,,,,,,,,
2024-04-22T06:43:01+0000,3358,,,,22,,,,,,
2024-04-22T06:43:02+0000,3359,,,,,1,,,,,
2024-04-22T06:46:00+0000,3360,11,,,,,,,,,
2024-04-22T06:46:01+0000,3361,,,,30,,,,,,
2024-04-22T06:46:02+0000,3362,,,,,1,,,,,
2024-04-22T06:49:00+0000,3363,10,,,,,,,,,
2024-04-22T06:49:01+0000,3364,,,,12,,,,,,
2024-04-22T06:49:02+0000,3365,,,,,1,,,,,
2024-04-22T06:52:00+0000,3366,11,,,,,,,,,
2024-04-22T06:52:01+0000,3367,,,,25,,,,,,
2024-04-22T06:52:02+0000,3368,,,,,,2,,,,
2024-04-22T06:53:00+0000,3369,10,,,,,,,,,
2024-04-22T06:53:01+0000,3370,,,,16,,,,,,
2024-04-22T06:53:02+0000,3371,,,,,1,,,,,
2024-04-22T06:58:00+0000,3372,10,,,,,,,,,
2024-04-22T07:03:00+0000,3373,10,,,,,,,,,
2024-04-22T07:08:00+0000,3374,10,,,,,,,,,
2024-04-22T07:13:00+0000,3375,10,,,,,,,,,
2024-04-22T07:18:00+0000,3376,9,,,,,,,,,
2024-04-22T07:18:01+0000,3377,,,,16,,,,,,
2024-04-22T07:18:02+0000,3378,,,,,2,,,,,
2024-04-22T08:18:00+0000,3379,,3,9,,,,,,,
2024-04-22T08:32:00+0000,3380,10,,,,,,,,,
2024-04-22T08:32:01+0000,3381,,,,20,,,,,,
2024-04-22T08:32:02+0000,3382,,,,,,2,,,,
2024-04-22T08:37:00+0000,3383,11,,,,,,,,,
2024-04-22T08:37:01+0000,3384,,,,10,,,,,,
2024-04-22T08:37:02+0000,3385,,,,,,2,,,,
2024-04-22T08:40:00+0000,3386,10,,,,,,,,,
2024-04-22T08:40:01+0000,3387,,,,18,,,,,,
2024-04-22T08:40:02+0000,3388,,,,,1,,,,,
2024-04-22T08:42:00+0000,3389,11,,,,,,,,,
2024-04-22T08:42:01+0000,3390,,,,17,,,,,,
2024-04-22T08:42:02+0000,3391,,,,,,2,,,,
2024-04-22T08:44:00+0000,3392,10,,,,,,,,,
2024-04-22T08:44:01+0000,3393,,,,10,,,,,,
2024-04-22T08:44:02+0000,3394,,,,,1,,,,,
2024-04-22T08:49:00+0000,3395,10,,,,,,,,,
2024-04-22T08:54:00+0000,3396,10,,,,,,,,,
2024-04-22T08:59:00+0000,3397,9,,,,,,,,,
2024-04-22T08:59:01+0000,3398,,,,13,,,,,,
2024-04-22T08:59:02+0000,3399,,,,,2,,,,,
2024-04-22T09:00:00+0000,3400,10,,,,,,,,,
2024-04-22T09:00:01+0000,3401,,,,29,,,,,,
2024-04-22T09:00:02+0000,3402,,,,,,1,,,,
2024-04-22T09:02:00+0000,3403,9,,,,,,,,,
2024-04-22T09:02:01+0000,3404,,,,30,,,,,,
2024-04-22T09:02:02+0000,3405,,,,,2,,,,,
2024-04-22T09:03:00+0000,3406,8,,,,,,,,,
2024-04-22T09:03:01+0000,3407,,,,30,,,,,,
2024-04-22T09:03:02+0000,3408,,,,,1,,,,,
2024-04-22T09:06:00+0000,3409,7,,,,,,,,,
2024-04-22T09:06:01+0000,3410,,,,22,,,,,,
2024-04-22T09:06:02+0000,3411,,,,,1,,,,,
2024-04-22T09:11:00+0000,3412,7,,,,,,,,,
2024-04-22T09:13:00+0000,3413,8,,,,,,,,,
2024-04-22T09:13:01+0000,3414,,,,12,,,,,,
2024-04-22T09:13:02+0000,3415,,,,,,1,,,,
2024-04-22T09:17:00+0000,3416,7,,,,,,,,,
2024-04-22T09:17:01+0000,3417,,,,16,,,,,,
2024-04-22T09:17:02+0000,3418,,,,,1,,,,,
2024-04-22T10:17:00+0000,3419,,6,7,,,,,,,
2024-04-22T10:23:00+0000,3420,6,,,,,,,,,
2024-04-22T10:23:01+0000,3421,,,,10,,,,,,
2024-04-22T10:23:02+0000,3422,,,,,2,,,,,
2024-04-22T10:24:00+0000,3423,7,,,,,,,,,
2024-04-22T10:24:01+0000,3424,,,,26,,,,,,
2024-04-22T10:24:02+0000,3425,,,,,,1,,,,
2024-04-22T10:25:00+0000,3426,8,,,,,,,,,
2024-04-22T10:25:01+0000,3427,,,,16,,,,,,
2024-04-22T10:25:02+0000,3428,,,,,,2,,,,
2024-04-22T10:26:00+0000,3429,7,,,,,,,,,
2024-04-22T10:26:01+0000,3430,,,,21,,,,,,
2024-04-22T10:26:02+0000,3431,,,,,2,,,,,
2024-04-22T10:31:00+0000,3432,8,,,,,,,,,
2024-04-22T10:31:01+0000,3433,,,,16,,,,,,
2024-04-22T10:31:02+0000,3434,,,,,,2,,,,
2024-04-22T10:32:00+0000,3435,7,,,,,,,,,
2024-04-22T10:32:01+0000,3436,,,,11,,,,,,
2024-04-22T10:32:02+0000,3437,,,,,1,,,,,
2024-04-22T10:33:00+0000,3438,6,,,,,,,,,
2024-04-22T10:33:01+0000,3439,,,,25,,,,,,
2024-04-22T10:33:02+0000,3440,,,,,2,,,,,
2024-04-22T10:35:00+0000,3441,7,,,,,,,,,
2024-04-22T10:35:01+0000,3442,,,,17,,,,,,
2024-04-22T10:35:02+0000,3443,,,,,,2,,,,
2024-04-22T10:40:00+0000,3444,7,,,,,,,,,
2024-04-22T10:44:00+0000,3445,8,,,,,,,,,
2024-04-22T10:44:01+0000,3446,,,,28,,,,,,
2024-04-22T10:44:02+0000,3447,,,,,,1,,,,
2024-04-22T10:47:00+0000,3448,7,,,,,,,,,
2024-04-22T10:47:01+0000,3449,,,,28,,,,,,
2024-04-22T10:47:02+0000,3450,,,,,1,,,,,
2024-04-22T10:52:00+0000,3451,7,,,,,,,,,
2024-04-22T10:57:00+0000,3452,7,,,,,,,,,
2024-04-22T11:02:00+0000,3453,7,,,,,,,,,
2024-04-22T11:07:00+0000,3454,7,,,,,,,,,
2024-04-22T11:12:00+0000,3455,7,,,,,,,,,
2024-04-22T11:14:00+0000,3456,8,,,,,,,,,
2024-04-22T11:14:01+0000,3457,,,,24,,,,,,
2024-04-22T11:14:02+0000,3458,,,,,,1,,,,
2024-04-22T11:17:00+0000,3459,7,,,,,,,,,
2024-04-22T11:17:01+0000,3460,,,,25,,,,,,
2024-04-22T11:17:02+0000,3461,,,,,2,,,,,
2024-04-22T12:17:00+0000,3462,,7,6,,,,,,,
2024-04-22T12:18:00+0000,3463,8,,,,,,,,,
2024-04-22T12:18:01+0000,3464,,,,12,,,,,,
2024-04-22T12:18:02+0000,3465,,,,,,2,,,,
2024-04-22T12:22:00+0000,3466,7,,,,,,,,,
2024-04-22T12:22:01+0000,3467,,,,19,,,,,,
2024-04-22T12:22:02+0000,3468,,,,,2,,,,,
2024-04-22T12:23:00+0000,3469,6,,,,,,,,,
2024-04-22T12:23:01+0000,3470,,,,17,,,,,,
2024-04-22T12:23:02+0000,3471,,,,,2,,,,,
2024-04-22T12:28:00+0000,3472,6,,,,,,,,,
2024-04-22T12:31:00+0000,3473,5,,,,,,,,,
2024-04-22T12:31:01+0000,3474,,,,30,,,,,,
2024-04-22T12:31:02+0000,3475,,,,,2,,,,,
2024-04-22T12:35:00+0000,3476,4,,,,,,,,,
2024-04-22T12:35:01+0000,3477,,,,16,,,,,,
2024-04-22T12:35:02+0000,3478,,,,,2,,,,,
2024-04-22T12:39:00+0000,3479,5,,,,,,,,,
2024-04-22T12:39:01+0000,3480,,,,22,,,,,,
2024-04-22T12:39:02+0000,3481,,,,,,1,,,,
2024-04-22T12:41:00+0000,3482,6,,,,,,,,,
2024-04-22T12:41:01+0000,3483,,,,12,,,,,,
2024-04-22T12:41:02+0000,3484,,,,,,1,,,,
2024-04-22T12:46:00+0000,3485,6,,,,,,,,,
2024-04-22T12:51:00+0000,3486,6,,,,,,,,,
2024-04-22T12:56:00+0000,3487,6,,,,,,,,,
2024-04-22T13:00:00+0000,3488,7,,,,,,,,,
2024-04-22T13:00:01+0000,3489,,,,27,,,,,,
2024-04-22T13:00:02+0000,3490,,,,,,2,,,,
2024-04-22T13:01:00+0000,3491,8,,,,,,,,,
2024-04-22T13:01:01+0000,3492,,,,30,,,,,,
2024-04-22T13:01:02+0000,3493,,,,,,2,,,,
2024-04-22T13:03:00+0000,3494,7,,,,,,,,,
2024-04-22T13:03:01+0000,3495,,,,25,,,,,,
2024-04-22T13:03:02+0000,3496,,,,,2,,,,,
2024-04-22T13:07:00+0000,3497,8,,,,,,,,,
2024-04-22T13:07:01+0000,3498,,,,21,,,,,,
2024-04-22T13:07:02+0000,3499,,,,,,2,,,,
2024-04-22T13:11:00+0000,3500,9,,,,,,,,,
2024-04-22T13:11:01+0000,3501,,,,14,,,,,,
2024-04-22T13:11:02+0000,3502,,,,,,2,,,,
2024-04-22T13:15:00+0000,3503,8,,,,,,,,,
2024-04-22T13:15:01+0000,3504,,,,16,,,,,,
2024-04-22T13:15:02+0000,3505,,,,,2,,,,,
2024-04-22T14:15:00+0000,3506,,8,6,,,,,,,
2024-04-22T14:18:00+0000,3507,7,,,,,,,,,
2024-04-22T14:18:01+0000,3508,,,,27,,,,,,
2024-04-22T14:18:02+0000,3509,,,,,1,,,,,
2024-04-22T14:22:00+0000,3510,8,,,,,,,,,
2024-04-22T14:22:01+0000,3511,,,,14,,,,,,
2024-04-22T14:22:02+0000,3512,,,,,,1,,,,
2024-04-22T14:27:00+0000,3513,8,,,,,,,,,
2024-04-22T14:32:00+0000,3514,8,,,,,,,,,
2024-04-22T14:37:00+0000,3515,8,,,,,,,,,
2024-04-22T14:40:00+0000,3516,7,,,,,,,,,
2024-04-22T14:40:01+0000,3517,,,,25,,,,,,
2024-04-22T14:40:02+0000,3518,,,,,1,,,,,
2024-04-22T14:44:00+0000,3519,8,,,,,,,,,
2024-04-22T14:44:01+0000,3520,,,,19,,,,,,
2024-04-22T14:44:02+0000,3521,,,,,,2,,,,
2024-04-22T14:45:00+0000,3522,9,,,,,,,,,
2024-04-22T14:45:01+0000,3523,,,,18,,,,,,
2024-04-22T14:45:02+0000,3524,,,,,,2,,,,
2024-04-22T14:50:00+0000,3525,9,,,,,,,,,
2024-04-22T14:55:00+0000,3526,9,,,,,,,,,
2024-04-22T14:58:00+0000,3527,8,,,,,,,,,
2024-04-22T14:58:01+0000,3528,,,,15,,,,,,
2024-04-22T14:58:02+0000,3529,,,,,2,,,,,
2024-04-22T14:59:00+0000,3530,9,,,,,,,,,
2024-04-22T14:59:01+0000,3531,,,,20,,,,,,
2024-04-22T14:59:02+0000,3532,,,,,,1,,,,
2024-04-22T15:00:00+0000,3533,10,,,,,,,,,
2024-04-22T15:00:01+0000,3534,,,,18,,,,,,
2024-04-22T15:00:02+0000,3535,,,,,,2,,,,
2024-04-22T15:02:00+0000,3536,11,,,,,,,,,
2024-04-22T15:02:01+0000,3537,,,,21,,,,,,
2024-04-22T15:02:02+0000,3538,,,,,,1,,,,
2024-04-22T15:07:00+0000,3539,11,,,,,,,,,
2024-04-22T15:12:00+0000,3540,11,,,,,,,,,
2024-04-22T15:14:00+0000,3541,12,,,,,,,,,
2024-04-22T15:14:01+0000,3542,,,,15,,,,,,
2024-04-22T15:14:02+0000,3543,,,,,,1,,,,
2024-04-22T16:14:00+0000,3544,,8,3,,,,,,,
2024-04-22T16:19:00+0000,3545,11,,,,,,,,,
2024-04-22T16:19:01+0000,3546,,,,16,,,,,,
2024-04-22T16:19:02+0000,3547,,,,,2,,,,,
2024-04-22T16:24:00+0000,3548,11,,,,,,,,,
2024-04-22T16:29:00+0000,3549,11,,,,,,,,,
2024-04-22T16:30:00+0000,3550,10,,,,,,,,,
2024-04-22T16:30:01+0000,3551,,,,16,,,,,,
2024-04-22T16:30:02+0000,3552,,,,,2,,,,,
2024-04-22T16:35:00+0000,3553,10,,,,,,,,,
2024-04-22T16:36:00+0000,3554,9,,,,,,,,,
2024-04-22T16:36:01+0000,3555,,,,21,,,,,,
2024-04-22T16:36:02+0000,3556,,,,,1,,,,,
2024-04-22T16:41:00+0000,3557,9,,,,,,,,,
2024-04-22T16:44:00+0000,3558,10,,,,,,,,,
2024-04-22T16:44:01+0000,3559,,,,28,,,,,,
2024-04-22T16:44:02+0000,3560,,,,,,2,,,,
2024-04-22T16:47:00+0000,3561,11,,,,,,,,,
2024-04-22T16:47:01+0000,3562,,,,11,,,,,,
2024-04-22T16:47:02+0000,3563,,,,,,2,,,,
2024-04-22T16:48:00+0000,3564,10,,,,,,,,,
2024-04-22T16:48:01+0000,3565,,,,22,,,,,,
2024-04-22T16:48:02+0000,3566,,,,,2,,,,,
2024-04-22T16:49:00+0000,3567,9,,,,,,,,,
2024-04-22T16:49:01+0000,3568,,,,10,,,,,,
2024-04-22T16:49:02+0000,3569,,,,,1,,,,,
2024-04-22T16:54:00+0000,3570,8,,,,,,,,,
2024-04-22T16:54:01+0000,3571,,,,21,,,,,,
2024-04-22T16:54:02+0000,3572,,,,,1,,,,,
2024-04-22T16:57:00+0000,3573,9,,,,,,,,,
2024-04-22T16:57:01+0000,3574,,,,19,,,,,,
2024-04-22T16:57:02+0000,3575,,,,,,1,,,,
2024-04-22T17:01:00+0000,3576,8,,,,,,,,,
2024-04-22T17:01:01+0000,3577,,,,22,,,,,,
2024-04-22T17:01:02+0000,3578,,,,,1,,,,,
2024-04-22T17:06:00+0000,3579,9,,,,,,,,,
2024-04-22T17:06:01+0000,3580,,,,11,,,,,,
2024-04-22T17:06:02+0000,3581,,,,,,1,,,,
2024-04-22T18:06:00+0000,3582,,4,8,,,,,,,
2024-04-22T18:20:00+0000,3583,10,,,,,,,,,
2024-04-22T18:20:01+0000,3584,,,,25,,,,,,
2024-04-22T18:20:02+0000,3585,,,,,,2,,,,
2024-04-22T18:25:00+0000,3586,10,,,,,,,,,
2024-04-22T18:30:00+0000,3587,10,,,,,,,,,
2024-04-22T18:35:00+0000,3588,10,,,,,,,,,
2024-04-22T18:36:00+0000,3589,9,,,,,,,,,
2024-04-22T18:36:01+0000,3590,,,,30,,,,,,
2024-04-22T18:36:02+0000,3591,,,,,1,,,,,
2024-04-22T18:37:00+0000,3592,8,,,,,,,,,
2024-04-22T18:37:01+0000,3593,,,,11,,,,,,
2024-04-22T18:37:02+0000,3594,,,,,2,,,,,
2024-04-22T18:40:00+0000,3595,9,,,,,,,,,
2024-04-22T18:40:01+0000,3596,,,,25,,,,,,
2024-04-22T18:40:02+0000,3597,,,,,,2,,,,
2024-04-22T18:43:00+0000,3598,8,,,,,,,,,
2024-04-22T18:43:01+0000,3599,,,,16,,,,,,
2024-04-22T18:43:02+0000,3600,,,,,1,,,,,
2024-04-22T18:44:00+0000,3601,7,,,,,,,,,
2024-04-22T18:44:01+0000,3602,,,,24,,,,,,
2024-04-22T18:44:02+0000,3603,,,,,1,,,,,
2024-04-22T18:45:00+0000,3604,8,,,,,,,,,
2024-04-22T18:45:01+0000,3605,,,,21,,,,,,
2024-04-22T18:45:02+0000,3606,,,,,,1,,,,
2024-04-22T18:46:00+0000,3607,9,,,,,,,,,
2024-04-22T18:46:01+0000,3608,,,,25,,,,,,
2024-04-22T18:46:02+0000,3609,,,,,,2,,,,
2024-04-22T18:48:00+0000,3610,10,,,,,,,,,
2024-04-22T18:48:01+0000,3611,,,,11,,,,,,
2024-04-22T18:48:02+0000,3612,,,,,,2,,,,
2024-04-22T18:53:00+0000,3613,10,,,,,,,,,
2024-04-22T18:58:00+0000,3614,10,,,,,,,,,
2024-04-22T19:02:00+0000,3615,11,,,,,,,,,
2024-04-22T19:02:01+0000,3616,,,,24,,,,,,
2024-04-22T19:02:02+0000,3617,,,,,,2,,,,
2024-04-22T19:05:00+0000,3618,12,,,,,,,,,
2024-04-22T19:05:01+0000,3619,,,,18,,,,,,
2024-04-22T19:05:02+0000,3620,,,,,,2,,,,
2024-04-22T19:06:00+0000,3621,11,,,,,,,,,
2024-04-22T19:06:01+0000,3622,,,,26,,,,,,
2024-04-22T19:06:02+0000,3623,,,,,2,,,,,
2024-04-22T20:06:00+0000,3624,,8,5,,,,,,,
2024-04-22T20:09:00+0000,3625,12,,,,,,,,,
2024-04-22T20:09:01+0000,3626,,,,26,,,,,,
2024-04-22T20:09:02+0000,3627,,,,,,1,,,,
2024-04-22T20:10:00+0000,3628,13,,,,,,,,,
2024-04-22T20:10:01+0000,3629,,,,15,,,,,,
2024-04-22T20:10:02+0000,3630,,,,,,2,,,,
2024-04-22T20:15:00+0000,3631,13,,,,,,,,,
2024-04-22T20:20:00+0000,3632,13,,,,,,,,,
2024-04-22T20:22:00+0000,3633,12,,,,,,,,,
2024-04-22T20:22:01+0000,3634,,,,30,,,,,,
2024-04-22T20:22:02+0000,3635,,,,,1,,,,,
2024-04-22T20:25:00+0000,3636,13,,,,,,,,,
2024-04-22T20:25:01+0000,3637,,,,23,,,,,,
2024-04-22T20:25:02+0000,3638,,,,,,1,,,,
2024-04-22T20:30:00+0000,3639,13,,,,,,,,,
2024-04-22T20:35:00+0000,3640,13,,,,,,,,,
2024-04-22T20:37:00+0000,3641,14,,,,,,,,,
2024-04-22T20:37:01+0000,3642,,,,20,,,,,,
2024-04-22T20:37:02+0000,3643,,,,,,2,,,,
2024-04-22T20:40:00+0000,3644,13,,,,,,,,,
2024-04-22T20:40:01+0000,3645,,,,22,,,,,,
2024-04-22T20:40:02+0000,3646,,,,,1,,,,,
2024-04-22T20:45:00+0000,3647,13,,,,,,,,,
2024-04-22T20:49:00+0000,3648,12,,,,,,,,,
2024-04-22T20:49:01+0000,3649,,,,20,,,,,,
2024-04-22T20:49:02+0000,3650,,,,,2,,,,,
2024-04-22T20:54:00+0000,3651,12,,,,,,,,,
2024-04-22T20:55:00+0000,3652,11,,,,,,,,,
2024-04-22T20:55:01+0000,3653,,,,15,,,,,,
2024-04-22T20:55:02+0000,3654,,,,,2,,,,,
2024-04-22T20:57:00+0000,3655,10,,,,,,,,,
2024-04-22T20:57:01+0000,3656,,,,21,,,,,,
2024-04-22T20:57:02+0000,3657,,,,,2,,,,,
2024-04-22T21:57:00+0000,3658,,4,6,,,,,,,
2024-04-22T22:01:00+0000,3659,9,,,,,,,,,
2024-04-22T22:01:01+0000,3660,,,,12,,,,,,
2024-04-22T22:01:02+0000,3661,,,,,2,,,,,
2024-04-22T22:06:00+0000,3662,9,,,,,,,,,
2024-04-22T22:07:00+0000,3663,10,,,,,,,,,
2024-04-22T22:07:01+0000,3664,,,,11,,,,,,
2024-04-22T22:07:02+0000,3665,,,,,,1,,,,
2024-04-22T22:08:00+0000,3666,9,,,,,,,,,
